"ID","Country","Year","Quarter","Intercatch Metier Tag","Vessel Length Category","FDF Vessel flag","Area","Species","Landings (tonnes)","Value (euros)"
"ENG_28098","UKE",2017,3,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.e","COD",0.078,275.76
"ENG_28099","UKE",2017,3,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.e","DAB",0.779,902.2
"ENG_28100","UKE",2017,3,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.e","FLE",0.069,22.69
"ENG_28101","UKE",2017,3,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.e","HAD",1.095,3239.58
"ENG_28102","UKE",2017,3,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.e","HKE",0.125,467.51
"ENG_28103","UKE",2017,3,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.e","LEM",4.432,31489.74
"ENG_28104","UKE",2017,3,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.e","LEZ",0.064,249.55
"ENG_28105","UKE",2017,3,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.e","LIN",0.044,113.99
"ENG_28106","UKE",2017,3,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.e","MUR",0.219,1151.16
"ENG_28107","UKE",2017,3,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.e","OTH",182.427,803409.58
"ENG_28108","UKE",2017,3,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.e","PLE",25.439,50511.02
"ENG_28109","UKE",2017,3,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.e","POL",0.211,610.58
"ENG_28110","UKE",2017,3,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.e","RJA",14.002,22177.48
"ENG_28111","UKE",2017,3,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.e","SOL",3.972,49016.91
"ENG_28112","UKE",2017,3,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.e","TUR",1.551,17728.68
"ENG_28113","UKE",2017,3,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.e","WHG",7.632,10012.01
"ENG_28114","UKE",2017,3,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.e","WIT",0.005,5.17
"ENG_28115","UKE",2017,3,"OTB_DEF_70-99_0_0_all","<10m","NULL","27.7.e","ANF",0.191,546.68
"ENG_28116","UKE",2017,3,"OTB_DEF_70-99_0_0_all","<10m","NULL","27.7.e","BLL",0.467,2749.06
"ENG_28117","UKE",2017,3,"OTB_DEF_70-99_0_0_all","<10m","NULL","27.7.e","BSS",0.135,1475.22
"ENG_28118","UKE",2017,3,"OTB_DEF_70-99_0_0_all","<10m","NULL","27.7.e","DAB",0.008,13.97
"ENG_28119","UKE",2017,3,"OTB_DEF_70-99_0_0_all","<10m","NULL","27.7.e","LEM",0.075,451.46
"ENG_28120","UKE",2017,3,"OTB_DEF_70-99_0_0_all","<10m","NULL","27.7.e","MUR",0.016,88.9
"ENG_28121","UKE",2017,3,"OTB_DEF_70-99_0_0_all","<10m","NULL","27.7.e","OTH",27.193,130754.36
"ENG_28122","UKE",2017,3,"OTB_DEF_70-99_0_0_all","<10m","NULL","27.7.e","PLE",1.98,3637.18
"ENG_28123","UKE",2017,3,"OTB_DEF_70-99_0_0_all","<10m","NULL","27.7.e","RJA",0.168,297.92
"ENG_28124","UKE",2017,3,"OTB_DEF_70-99_0_0_all","<10m","NULL","27.7.e","SOL",0.888,10891.3
"ENG_28125","UKE",2017,3,"OTB_DEF_70-99_0_0_all","<10m","NULL","27.7.e","TUR",0.292,2987.2
"ENG_28126","UKE",2017,3,"OTB_DEF_70-99_0_0_all","<10m","NULL","27.7.e","WHG",0.1,62.45
"ENG_28127","UKE",2017,3,"TBB_DEF_70-99_0_0_all","<10m","NULL","27.7.e","ANF",0.043,158.71
"ENG_28128","UKE",2017,3,"TBB_DEF_70-99_0_0_all","<10m","NULL","27.7.e","BLL",0.022,130.17
"ENG_28129","UKE",2017,3,"TBB_DEF_70-99_0_0_all","<10m","NULL","27.7.e","DAB",0.004,5.05
"ENG_28130","UKE",2017,3,"TBB_DEF_70-99_0_0_all","<10m","NULL","27.7.e","OTH",0.777,3196.84
"ENG_28131","UKE",2017,3,"TBB_DEF_70-99_0_0_all","<10m","NULL","27.7.e","PLE",0.279,508.9
"ENG_28132","UKE",2017,3,"TBB_DEF_70-99_0_0_all","<10m","NULL","27.7.e","RJA",0.012,22.31
"ENG_28133","UKE",2017,3,"TBB_DEF_70-99_0_0_all","<10m","NULL","27.7.e","TUR",0.07,769.24
"ENG_28134","UKE",2017,3,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.f","ANF",2.84,10194.45
"ENG_28135","UKE",2017,3,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.f","BLL",1.235,10136.08
"ENG_28136","UKE",2017,3,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.f","BSS",0.064,708.51
"ENG_28137","UKE",2017,3,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.f","COD",0.046,147.55
"ENG_28138","UKE",2017,3,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.f","DAB",0.225,231.92
"ENG_28139","UKE",2017,3,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.f","HAD",3.025,9358.53
"ENG_28140","UKE",2017,3,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.f","HKE",0.066,197.53
"ENG_28141","UKE",2017,3,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.f","LEM",2.528,12748.51
"ENG_28142","UKE",2017,3,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.f","LEZ",4.814,12857.69
"ENG_28143","UKE",2017,3,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.f","LIN",0.016,43.57
"ENG_28144","UKE",2017,3,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.f","MUR",0.037,325.57
"ENG_28145","UKE",2017,3,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.f","OTH",12.006,72205.06
"ENG_28146","UKE",2017,3,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.f","PLE",2.937,4970.19
"ENG_28147","UKE",2017,3,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.f","POL",0.052,158.28
"ENG_28148","UKE",2017,3,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.f","RJA",14.79,29023.99
"ENG_28149","UKE",2017,3,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.f","SDV",0.011,15.13
"ENG_28150","UKE",2017,3,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.f","SOL",1.515,18812.36
"ENG_28151","UKE",2017,3,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.f","TUR",0.203,2077.4
"ENG_28152","UKE",2017,3,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.f","WHG",0.91,1028.63
"ENG_28153","UKE",2017,3,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.f","WIT",0.006,7.95
"ENG_28154","UKE",2017,3,"OTB_DEF_70-99_0_0_all","<10m","NULL","27.7.f","BLL",0.002,20.04
"ENG_28155","UKE",2017,3,"OTB_DEF_70-99_0_0_all","<10m","NULL","27.7.f","BSS",0.089,1090.49
"ENG_28156","UKE",2017,3,"OTB_DEF_70-99_0_0_all","<10m","NULL","27.7.f","COD",0.014,77.44
"ENG_28157","UKE",2017,3,"OTB_DEF_70-99_0_0_all","<10m","NULL","27.7.f","DAB",0.468,131.05
"ENG_28158","UKE",2017,3,"OTB_DEF_70-99_0_0_all","<10m","NULL","27.7.f","FLE",0.064,50.6
"ENG_28159","UKE",2017,3,"OTB_DEF_70-99_0_0_all","<10m","NULL","27.7.f","HKE",0.002,6.84
"ENG_28162","UKE",2017,3,"OTB_DEF_70-99_0_0_all","<10m","NULL","27.7.f","OTH",1.385,889.09
"ENG_28163","UKE",2017,3,"OTB_DEF_70-99_0_0_all","<10m","NULL","27.7.f","PLE",0.386,860.65
"ENG_28164","UKE",2017,3,"OTB_DEF_70-99_0_0_all","<10m","NULL","27.7.f","RJA",11.138,18161.2
"ENG_28165","UKE",2017,3,"OTB_DEF_70-99_0_0_all","<10m","NULL","27.7.f","SDV",1.948,743.21
"ENG_28166","UKE",2017,3,"OTB_DEF_70-99_0_0_all","<10m","NULL","27.7.f","SOL",0.836,11189.37
"ENG_28167","UKE",2017,3,"OTB_DEF_70-99_0_0_all","<10m","NULL","27.7.f","TUR",0.022,219.9
"ENG_28168","UKE",2017,3,"OTB_DEF_>=120_0_0_all_FDF",">=40m","FDF","27.4","ANF",3.978,10855.71
"ENG_28169","UKE",2017,3,"OTB_DEF_>=120_0_0_all_FDF",">=40m","FDF","27.4","COD",27.452,73032.42
"ENG_28170","UKE",2017,3,"OTB_DEF_>=120_0_0_all_FDF",">=40m","FDF","27.4","HAD",10.939,15129.08
"ENG_28171","UKE",2017,3,"OTB_DEF_>=120_0_0_all_FDF",">=40m","FDF","27.4","HKE",34.216,52643.92
"ENG_28172","UKE",2017,3,"OTB_DEF_>=120_0_0_all_FDF",">=40m","FDF","27.4","LEM",0.274,1238.53
"ENG_28173","UKE",2017,3,"OTB_DEF_>=120_0_0_all_FDF",">=40m","FDF","27.4","LEZ",3.041,8630.64
"ENG_28174","UKE",2017,3,"OTB_DEF_>=120_0_0_all_FDF",">=40m","FDF","27.4","LIN",25.441,40947.74
"ENG_28175","UKE",2017,3,"OTB_DEF_>=120_0_0_all_FDF",">=40m","FDF","27.4","OTH",2.704,4737.7
"ENG_28176","UKE",2017,3,"OTB_DEF_>=120_0_0_all_FDF",">=40m","FDF","27.4","PLE",0.001,1.56
"ENG_28177","UKE",2017,3,"OTB_DEF_>=120_0_0_all_FDF",">=40m","FDF","27.4","POK",287.976,245178.6
"ENG_28178","UKE",2017,3,"OTB_DEF_>=120_0_0_all_FDF",">=40m","FDF","27.4","POL",6.461,20128.77
"ENG_28179","UKE",2017,3,"OTB_DEF_>=120_0_0_all_FDF",">=40m","FDF","27.4","WHG",2.834,3896.35
"ENG_28180","UKE",2017,3,"OTB_DEF_>=120_0_0_all_FDF",">=40m","FDF","27.4","WIT",0.201,321.91
"ENG_28181","UKE",2017,3,"OTB_DEF_>=120_0_0_all",">=40m","NULL","27.4","ANF",1.103,3255.49
"ENG_28182","UKE",2017,3,"OTB_DEF_>=120_0_0_all",">=40m","NULL","27.4","BLL",0.733,4218.12
"ENG_28183","UKE",2017,3,"OTB_DEF_>=120_0_0_all",">=40m","NULL","27.4","COD",0.812,1716.28
"ENG_28184","UKE",2017,3,"OTB_DEF_>=120_0_0_all",">=40m","NULL","27.4","DAB",7.969,7794.85
"ENG_28185","UKE",2017,3,"OTB_DEF_>=120_0_0_all",">=40m","NULL","27.4","GUG",10.275,5030.36
"ENG_28186","UKE",2017,3,"OTB_DEF_>=120_0_0_all",">=40m","NULL","27.4","HAD",0.018,25.84
"ENG_28187","UKE",2017,3,"OTB_DEF_>=120_0_0_all",">=40m","NULL","27.4","HKE",0.2,188.41
"ENG_28188","UKE",2017,3,"OTB_DEF_>=120_0_0_all",">=40m","NULL","27.4","LEM",13.227,39603.65
"ENG_28189","UKE",2017,3,"OTB_DEF_>=120_0_0_all",">=40m","NULL","27.4","LEZ",0.134,459.23
"ENG_28190","UKE",2017,3,"OTB_DEF_>=120_0_0_all",">=40m","NULL","27.4","LIN",0.004,7.43
"ENG_28191","UKE",2017,3,"OTB_DEF_>=120_0_0_all",">=40m","NULL","27.4","MUR",0.021,30.94
"ENG_28192","UKE",2017,3,"OTB_DEF_>=120_0_0_all",">=40m","NULL","27.4","NEP.27.4.outFU",0.013,6.82
"ENG_28193","UKE",2017,3,"OTB_DEF_>=120_0_0_all",">=40m","NULL","27.4","OTH",6.816,7008.41
"ENG_28194","UKE",2017,3,"OTB_DEF_>=120_0_0_all",">=40m","NULL","27.4","PLE",582.735,823746.64
"ENG_28195","UKE",2017,3,"OTB_DEF_>=120_0_0_all",">=40m","NULL","27.4","POK",0.02,3.1
"ENG_28196","UKE",2017,3,"OTB_DEF_>=120_0_0_all",">=40m","NULL","27.4","RJA",0.791,1008.25
"ENG_28197","UKE",2017,3,"OTB_DEF_>=120_0_0_all",">=40m","NULL","27.4","SOL",0.091,1124.14
"ENG_28198","UKE",2017,3,"OTB_DEF_>=120_0_0_all",">=40m","NULL","27.4","TUR",10.431,68428.71
"ENG_28199","UKE",2017,3,"OTB_DEF_>=120_0_0_all",">=40m","NULL","27.4","WHG",0.007,9.58
"ENG_28200","UKE",2017,3,"OTB_DEF_>=120_0_0_all",">=40m","NULL","27.4","WIT",0.411,437.19
"ENG_28201","UKE",2017,3,"TBB_DEF_>=120_0_0_all",">=40m","NULL","27.4","ANF",5.192,16094.95
"ENG_28202","UKE",2017,3,"TBB_DEF_>=120_0_0_all",">=40m","NULL","27.4","BLL",3.487,19872.06
"ENG_28203","UKE",2017,3,"TBB_DEF_>=120_0_0_all",">=40m","NULL","27.4","COD",0.754,1267.47
"ENG_28204","UKE",2017,3,"TBB_DEF_>=120_0_0_all",">=40m","NULL","27.4","DAB",30.037,26028.95
"ENG_28205","UKE",2017,3,"TBB_DEF_>=120_0_0_all",">=40m","NULL","27.4","FLE",0.056,73.89
"ENG_28206","UKE",2017,3,"TBB_DEF_>=120_0_0_all",">=40m","NULL","27.4","GUG",13.282,6923.8
"ENG_28207","UKE",2017,3,"TBB_DEF_>=120_0_0_all",">=40m","NULL","27.4","HAD",0.021,13.1
"ENG_28208","UKE",2017,3,"TBB_DEF_>=120_0_0_all",">=40m","NULL","27.4","HKE",1.253,1144.23
"ENG_28209","UKE",2017,3,"TBB_DEF_>=120_0_0_all",">=40m","NULL","27.4","LEM",38.994,116458.66
"ENG_28210","UKE",2017,3,"TBB_DEF_>=120_0_0_all",">=40m","NULL","27.4","LIN",0.162,110.4
"ENG_28211","UKE",2017,3,"TBB_DEF_>=120_0_0_all",">=40m","NULL","27.4","MUR",0.099,180.09
"ENG_28212","UKE",2017,3,"TBB_DEF_>=120_0_0_all",">=40m","NULL","27.4","NEP.27.4.outFU",0.002,12.41
"ENG_28213","UKE",2017,3,"TBB_DEF_>=120_0_0_all",">=40m","NULL","27.4","OTH",29.157,35704.53
"ENG_28214","UKE",2017,3,"TBB_DEF_>=120_0_0_all",">=40m","NULL","27.4","PLE",1079.063,1464007.96
"ENG_28215","UKE",2017,3,"TBB_DEF_>=120_0_0_all",">=40m","NULL","27.4","POK",0.002,0.49
"ENG_28216","UKE",2017,3,"TBB_DEF_>=120_0_0_all",">=40m","NULL","27.4","RJA",0.224,218.25
"ENG_28217","UKE",2017,3,"TBB_DEF_>=120_0_0_all",">=40m","NULL","27.4","SOL",10.129,120366.45
"ENG_28218","UKE",2017,3,"TBB_DEF_>=120_0_0_all",">=40m","NULL","27.4","TUR",19.428,129652.26
"ENG_28219","UKE",2017,3,"TBB_DEF_>=120_0_0_all",">=40m","NULL","27.4","WHG",0.068,56.46
"ENG_28220","UKE",2017,3,"TBB_DEF_>=120_0_0_all",">=40m","NULL","27.4","WIT",0.008,15.64
"ENG_28221","UKE",2017,3,"TBB_DEF_70-99_0_0_all",">=40m","NULL","27.4","ANF",0.043,130.87
"ENG_28222","UKE",2017,3,"TBB_DEF_70-99_0_0_all",">=40m","NULL","27.4","BLL",2.146,12953.81
"ENG_28223","UKE",2017,3,"TBB_DEF_70-99_0_0_all",">=40m","NULL","27.4","COD",0.12,283.21
"ENG_28224","UKE",2017,3,"TBB_DEF_70-99_0_0_all",">=40m","NULL","27.4","DAB",2.994,2983.17
"ENG_28225","UKE",2017,3,"TBB_DEF_70-99_0_0_all",">=40m","NULL","27.4","FLE",0.013,13.55
"ENG_28226","UKE",2017,3,"TBB_DEF_70-99_0_0_all",">=40m","NULL","27.4","GUG",0.835,436.99
"ENG_28227","UKE",2017,3,"TBB_DEF_70-99_0_0_all",">=40m","NULL","27.4","HKE",0.009,10.4
"ENG_28228","UKE",2017,3,"TBB_DEF_70-99_0_0_all",">=40m","NULL","27.4","LEM",0.932,2797.69
"ENG_28229","UKE",2017,3,"TBB_DEF_70-99_0_0_all",">=40m","NULL","27.4","LIN",0.007,7.1
"ENG_28230","UKE",2017,3,"TBB_DEF_70-99_0_0_all",">=40m","NULL","27.4","MUR",0.006,8.75
"ENG_28231","UKE",2017,3,"TBB_DEF_70-99_0_0_all",">=40m","NULL","27.4","NEP.27.4.outFU",0.026,13.64
"ENG_28232","UKE",2017,3,"TBB_DEF_70-99_0_0_all",">=40m","NULL","27.4","OTH",7.499,10373.46
"ENG_28233","UKE",2017,3,"TBB_DEF_70-99_0_0_all",">=40m","NULL","27.4","PLE",67.02,103099.35
"ENG_28234","UKE",2017,3,"TBB_DEF_70-99_0_0_all",">=40m","NULL","27.4","RJA",1.151,1177.87
"ENG_28235","UKE",2017,3,"TBB_DEF_70-99_0_0_all",">=40m","NULL","27.4","SOL",9.167,113292.59
"ENG_28236","UKE",2017,3,"TBB_DEF_70-99_0_0_all",">=40m","NULL","27.4","TUR",4.971,35377.79
"ENG_28237","UKE",2017,3,"TBB_DEF_70-99_0_0_all",">=40m","NULL","27.4","WHG",0.057,73.15
"ENG_28238","UKE",2017,3,"OTB_DEF_>=120_0_0_all_FDF","10<24m","FDF","27.4","ANF",64.852,218903.93
"ENG_28239","UKE",2017,3,"OTB_DEF_>=120_0_0_all_FDF","10<24m","FDF","27.4","BLL",0.124,486.76
"ENG_28240","UKE",2017,3,"OTB_DEF_>=120_0_0_all_FDF","10<24m","FDF","27.4","COD",124.498,370196.24
"ENG_28241","UKE",2017,3,"OTB_DEF_>=120_0_0_all_FDF","10<24m","FDF","27.4","GUG",0.8,1058.56
"ENG_28242","UKE",2017,3,"OTB_DEF_>=120_0_0_all_FDF","10<24m","FDF","27.4","HAD",45.332,75322.73
"ENG_28243","UKE",2017,3,"OTB_DEF_>=120_0_0_all_FDF","10<24m","FDF","27.4","HKE",9.928,21994.88
"ENG_28244","UKE",2017,3,"OTB_DEF_>=120_0_0_all_FDF","10<24m","FDF","27.4","LEM",5.627,25951.67
"ENG_28245","UKE",2017,3,"OTB_DEF_>=120_0_0_all_FDF","10<24m","FDF","27.4","LEZ",7.422,360.87
"ENG_28246","UKE",2017,3,"OTB_DEF_>=120_0_0_all_FDF","10<24m","FDF","27.4","LIN",10.318,19576.02
"ENG_28247","UKE",2017,3,"OTB_DEF_>=120_0_0_all_FDF","10<24m","FDF","27.4","NEP.27.4.outFU",1.881,11650.14
"ENG_28248","UKE",2017,3,"OTB_DEF_>=120_0_0_all_FDF","10<24m","FDF","27.4","NEP.FU.7",2.485,14155.93
"ENG_28249","UKE",2017,3,"OTB_DEF_>=120_0_0_all_FDF","10<24m","FDF","27.4","OTH",9.681,23942.86
"ENG_28250","UKE",2017,3,"OTB_DEF_>=120_0_0_all_FDF","10<24m","FDF","27.4","PLE",14.167,18208.1
"ENG_28251","UKE",2017,3,"OTB_DEF_>=120_0_0_all_FDF","10<24m","FDF","27.4","POK",28.012,29199.87
"ENG_28252","UKE",2017,3,"OTB_DEF_>=120_0_0_all_FDF","10<24m","FDF","27.4","POL",0.012,40.48
"ENG_28253","UKE",2017,3,"OTB_DEF_>=120_0_0_all_FDF","10<24m","FDF","27.4","RJA",0.322,494.37
"ENG_28254","UKE",2017,3,"OTB_DEF_>=120_0_0_all_FDF","10<24m","FDF","27.4","TUR",0.334,2594.01
"ENG_28255","UKE",2017,3,"OTB_DEF_>=120_0_0_all_FDF","10<24m","FDF","27.4","WHG",25.426,38022.54
"ENG_28256","UKE",2017,3,"OTB_DEF_>=120_0_0_all_FDF","10<24m","FDF","27.4","WIT",8.451,12747.48
"ENG_28257","UKE",2017,3,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","ANF",3.257,10600.26
"ENG_28258","UKE",2017,3,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","BLL",0.822,3385.09
"ENG_28259","UKE",2017,3,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","BSS",0.023,243.11
"ENG_28260","UKE",2017,3,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","COD",0.874,1821.45
"ENG_28261","UKE",2017,3,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","DAB",0.033,23.51
"ENG_28262","UKE",2017,3,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","FLE",0.797,439.37
"ENG_28263","UKE",2017,3,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","GUG",0.277,146.27
"ENG_28264","UKE",2017,3,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","HAD",4.54,3753.69
"ENG_28265","UKE",2017,3,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","HKE",0.083,161.83
"ENG_28266","UKE",2017,3,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","LEM",2.273,4157.85
"ENG_28267","UKE",2017,3,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","LIN",0.103,162.58
"ENG_28268","UKE",2017,3,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","MUR",0.039,152.94
"ENG_28269","UKE",2017,3,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","NEP.27.4.outFU",6.207,27463.11
"ENG_28270","UKE",2017,3,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","NEP.FU.5",23.348,86929.57
"ENG_28271","UKE",2017,3,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","NEP.FU.6",86.06,338467.91
"ENG_28272","UKE",2017,3,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","NEP.FU.8",14.24,38985.28
"ENG_28273","UKE",2017,3,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","NEP.FU.9",1.527,5370.05
"ENG_28274","UKE",2017,3,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","OTH",15.709,40193.21
"ENG_28275","UKE",2017,3,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","PLE",10.305,10482.99
"ENG_28276","UKE",2017,3,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","POK",0.001,1.9
"ENG_28277","UKE",2017,3,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","RJA",3.838,6095.13
"ENG_28278","UKE",2017,3,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","SOL",6.963,88482.09
"ENG_28279","UKE",2017,3,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","TUR",1.918,12079.98
"ENG_28280","UKE",2017,3,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","WHG",38.165,25731.04
"ENG_28281","UKE",2017,3,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","WIT",0.187,155.42
"ENG_28282","UKE",2017,3,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.4","ANF",27.916,93898.13
"ENG_28283","UKE",2017,3,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.4","BLL",0.001,4.37
"ENG_28284","UKE",2017,3,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.4","COD",80.035,238433.27
"ENG_28285","UKE",2017,3,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.4","DAB",0.2,86.69
"ENG_28286","UKE",2017,3,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.4","HAD",50.255,70595.99
"ENG_28287","UKE",2017,3,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.4","HKE",8.23,19373.39
"ENG_28288","UKE",2017,3,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.4","LEM",3.361,10033.74
"ENG_28289","UKE",2017,3,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.4","LEZ",1.143,3262.2
"ENG_28290","UKE",2017,3,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.4","LIN",11.938,28912.35
"ENG_28291","UKE",2017,3,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.4","NEP.27.4.outFU",4.683,20048.16
"ENG_28292","UKE",2017,3,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.4","NEP.FU.5",8.96,25710.57
"ENG_28293","UKE",2017,3,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.4","NEP.FU.6",15.826,62471.19
"ENG_28294","UKE",2017,3,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.4","NEP.FU.7",1.594,8349.78
"ENG_28295","UKE",2017,3,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.4","NEP.FU.8",31.046,94564.38
"ENG_28296","UKE",2017,3,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.4","OTH",6.538,44831.74
"ENG_28297","UKE",2017,3,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.4","PLE",2.876,3027.62
"ENG_28298","UKE",2017,3,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.4","POK",43.203,50594.19
"ENG_28299","UKE",2017,3,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.4","POL",9.342,30303.09
"ENG_28301","UKE",2017,3,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.4","TUR",0.182,1182.02
"ENG_28302","UKE",2017,3,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.4","WHG",31.203,38220.4
"ENG_28303","UKE",2017,3,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.4","WIT",4.232,5673.98
"ENG_28304","UKE",2017,3,"TBB_CRU_16-31_0_0_all","10<24m","NULL","27.4","OTH",55.033,278005.35
"ENG_28305","UKE",2017,3,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.6.a","ANF",0.573,1413.53
"ENG_28306","UKE",2017,3,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.6.a","COD",0.05,71.61
"ENG_28307","UKE",2017,3,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.6.a","HAD",1.219,1065.22
"ENG_28308","UKE",2017,3,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.6.a","NEP.FU.12",27.131,124970.28
"ENG_28309","UKE",2017,3,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.6.a","WHG",0.144,117.81
"ENG_28310","UKE",2017,3,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.6.a","WIT",0.118,79.64
"ENG_28311","UKE",2017,3,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.6.a","ANF",7.856,26005.91
"ENG_28312","UKE",2017,3,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.6.a","COD",0.281,862.35
"ENG_28313","UKE",2017,3,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.6.a","HAD",0.156,348.5
"ENG_28314","UKE",2017,3,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.6.a","HKE",0.198,1211.49
"ENG_28315","UKE",2017,3,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.6.a","LEM",0.034,145.95
"ENG_28316","UKE",2017,3,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.6.a","LEZ",1.671,5132.48
"ENG_28317","UKE",2017,3,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.6.a","LIN",0.077,139.37
"ENG_28318","UKE",2017,3,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.6.a","OTH",1.387,884.43
"ENG_28319","UKE",2017,3,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.6.a","TUR",0.037,0
"ENG_28320","UKE",2017,3,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.7.a","ANF",0.303,1214.78
"ENG_28321","UKE",2017,3,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.7.a","BLL",3.78,18602.48
